11571,5.32265,59.776567
11574,5.31215,59.671183
11575,5.288267,59.8616
11605,5.159333,59.90715
11611,5.110533,60.1386
11633,5.100533,59.7879
11640,4.9421,60.332467
11643,5.262117,61.200917
11644,5.2946,60.807833
11649,5.126483,60.60465
11651,5.061917,60.432617
11652,5.035133,60.543617
11657,4.935283,60.863083
11665,4.886283,60.752583
11667,4.904617,60.5399
11687,5.190433,60.578133
11688,5.081683,61.190667
11689,5.107183,60.960217
11690,5.159717,60.595767
11700,5.028367,60.87635
11714,4.94345,61.0675
11719,4.9203,61.05835
11721,4.90485,61.098267
11736,4.867017,61.056083
11738,4.908683,60.686417
11740,4.93995,60.404767
11749,4.845383,60.945867
11754,4.8641,60.727883
11756,4.853533,60.774867
11758,4.86125,60.59395
11763,4.818233,60.573467
11767,4.724283,61.04395
11770,4.759833,60.68285
11771,4.6925,60.792633
11772,4.70075,60.789633
11775,5.2203,61.467817
11776,5.215333,61.557717
11783,5.080817,61.406633
11786,4.965133,61.37475
11791,4.864633,61.633833
11793,4.7254,61.2843
11800,5.17265,61.490867
11803,5.160283,61.317217
11807,5.118367,61.50675
11809,5.0616,61.894567
11813,5.101317,61.30475
11814,5.071783,61.305667
11833,4.80805,61.57565
11854,6.68495,58.221967
11856,6.632767,58.227167
11857,6.636067,58.2079
11861,6.5958,58.241483
11864,6.536783,58.249033
11893,6.140833,59.268783
11913,6.0729,59.2933
11920,6.0258,59.46635
11922,6.079483,58.910083
11925,6.020533,59.399383
11928,6.004483,59.230767
11930,5.991917,59.45165
11939,5.966083,59.2051
11957,5.947817,58.954133
11964,5.86395,59.40665
11966,5.846567,59.494117
11971,5.867,58.977767
11972,5.852033,59.117017
12003,5.722617,59.064283
12007,5.71055,59.08215
12011,5.6765,59.290417
12018,6.274833,60.394683
12019,6.2014,60.248017
12022,6.16585,60.2564
12033,5.967617,60.191017
12035,5.9405,60.109
12036,5.9305,60.126117
12040,5.909183,59.975733
12047,5.72195,60.177217
12048,5.736783,60.074717
12067,5.571783,60.250017
12071,6.5131,59.550783
12074,6.318983,60.324217
12077,6.20525,60.105917
12078,6.157683,60.216633
12081,6.14,60.221867
12086,6.072883,59.759517
12095,5.908883,60.1216
12108,5.827133,59.953233
12109,5.8238,59.714433
12127,5.723617,59.699983
12128,5.723383,59.718133
12134,5.687317,59.762117
12156,5.56465,60.436517
12178,5.82545,61.098083
12179,5.809717,61.079167
12192,5.3136,61.467117
12209,6.021433,62.135117
12212,5.979733,61.802817
12213,5.94545,62.145317
12215,5.977233,61.785933
12224,5.723383,61.87715
12237,5.420717,62.116567
12239,6.9624,62.83185
12244,6.939283,62.728067
12260,6.696767,62.664767
12265,6.6021,62.452517
12281,6.357217,62.669733
12294,6.22535,62.622567
12298,6.1417,62.54865
12308,6.00285,62.274883
12348,8.994133,63.617183
12357,8.910767,63.801967
12361,8.86245,63.72205
12366,8.854567,63.793617
12370,8.757283,63.676433
12380,8.60175,63.791967
12383,8.575567,63.631967
12385,8.567418,63.80621
12392,8.492133,63.60615
12394,8.4477,63.760017
12406,8.884083,63.664533
12407,8.879067,63.64485
12435,8.547883,63.87955
12449,8.4444,63.805033
12466,8.237267,63.3582
12483,7.852167,63.458967
12590,10.665517,64.838383
12594,10.393433,64.297183
12599,10.30905,64.2858
12624,10.919133,64.560317
12625,10.908333,64.592683
12633,10.748133,64.5256
12652,11.042367,65.003783
12660,11.690367,64.794033
12662,11.639767,64.777133
12678,11.354817,64.607433
12705,11.674517,65.122983
12712,11.484517,65.039483
12714,11.461967,64.946483
12730,11.5733,64.949883
